brand,model,announced,display_resolution,OS,internal_memory,RAM,battery,approx_price_EUR
LG,Escape P870,2012  September,4.3 inches (~62.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 2150 mAh battery,180
LG,Optimus L9 P769,2012  October,4.5 inches (~63.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2150 mAh battery,170
LG,Optimus L9 P760,2012  August,4.7 inches (~67.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2150 mAh battery,170
LG,Tribute,2014  September,4.5 inches (~66.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,50
LG,L65 D280,2014  June,4.3 inches (~61.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,190
LG,L70 D320N,2014  February,4.5 inches (~67.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,150
LG,L70 Dual D325,2014  February,4.5 inches (~67.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,130
LG,L65 Dual D285,2014  April,4.3 inches (~61.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,150
Philips,W8568,2013  October,4.0 inches (~56.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,
BenQ,F3,2013  November,4.5 inches (~63.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,200
XOLO,Q1000,2013  May,5.0 inches (~67.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,150
Allview,P5 Quad,2013  February,4.5 inches (~61.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,170
XOLO,Q800 X-Edition,2013  February,4.5 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,100
XOLO,Q800,2013  February,4.5 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,130
Samsung,Galaxy Victory 4G LTE L300,2012  September,4.0 inches (~58.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,150
Samsung,Galaxy Axiom R830,2012  November,4.0 inches (~58.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,150
Samsung,Galaxy Stellar 4G I200,2012  August,4.0 inches (~58.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,150
Gionee,Dream D1,2013,4.65 inches (~68.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 2100 mAh battery,170
Wiko,Rainbow Lite 4G,2015  August,5.0 inches (~67.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
alcatel,Pop Astro,2015  April,4.5 inches (~64.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,130
alcatel,Pop Icon,2014  September,5.0 inches (~67.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,120
Huawei,Ascend Y550,2014  September,4.5 inches (~61.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,130
verykool,SL5000 Quantum,2014  September,5.0 inches (~66.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,180
Lenovo,S750,2014  Q3,4.5 inches (~60.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,150
Cat,B15 Q,2014  Q2,4.0 inches (~52.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,320
Micromax,A120 Canvas 2 Colors,2014  May,5.0 inches (~34.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,110
verykool,s505,2014  May,5.0 inches (~67.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
ZTE,Blade L2,2014  May,5.0 inches (~67.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,130
Micromax,A121 Canvas Elanza 2,2014  May,5.0 inches (~34.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,120
XOLO,Q600s,2014  May,4.5 inches (~60.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
XOLO,Q1000 Opus2,2014  June,5.0 inches (~66.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
Gigabyte,GSmart Arty A3,2014  July,5.0 inches (~64.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
BLU,Studio 5.0 S II,2014  January,5.0 inches (~67.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,120
BLU,Life One M,2014  January,5.0 inches (~64.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,140
Orange,Reyo,2014  February,5.0 inches (~66.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
alcatel,Pop S3,2014  February,4.0 inches (~57.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,120
Panasonic,Eluga A,2014  August,5.0 inches (~66.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,120
BLU,Studio 5.0 C HD,2014  August,5.0 inches (~63.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,110
XOLO,A1000s,2014  August,5.0 inches (~67.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
Micromax,A113 Canvas Ego,2013  Q3,4.7 inches (~58.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,140
Panasonic,P11,2013  Q3,5.0 inches (~65.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,200
Gigabyte,GSmart Alto A2,2013  October,5.0 inches,Android,4,1,Removable Li-Ion 2000 mAh battery,
ZTE,Blade Q Maxi,2013  October,5.0 inches (~66.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
Micromax,A117 Canvas Magnus,2013  October,5.0 inches (~64.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,180
BenQ,A3,2013  November,4.5 inches (~63.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,150
Yezz,Andy A5 1GB,2013  November,5.0 inches (~65.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
XOLO,X910,2013  May,4.3 inches (~62.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,140
Kyocera,Hydro Xtrm,2013  May,4.0 inches (~57.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
Plum,Volt 3G,2013  May,5.0 inches (~70.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
Micromax,A110Q Canvas 2 Plus,2013  May,5.0 inches (~61.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,180
Karbonn,S5 Titanium,2013  March,5.0 inches (~66.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,160
Spice,Mi-515 Coolpad,2013  June,5.0 inches (~67.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,130
Maxwest,Orbit Z50,2013  June,5.0 inches (~66.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
Gigabyte,GSmart Sierra S1,2013  June,5.0 inches (~65.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,220
XOLO,Play,2013  July,4.7 inches (~62.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,170
Gigabyte,GSmart Aku A1,2013  July,4.5 inches (~61.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,150
Acer,Liquid C1,2013  January,4.3 inches (~61.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,180
Micromax,A116 Canvas HD,2013  January,5.0 inches (~64.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,230
Micromax,A114 Canvas 2.2,2013  December,5.0 inches (~65.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,150
BLU,Studio 5.0 S,2013  April,5.0 inches (~66.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,130
Acer,Liquid E2,2013  April,4.5 inches (~62.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,180
Prestigio,MultiPhone 5430 Duo,2013,4.3 inches (~62.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,210
Archos,50 Platinum,2013,5.0 inches (~66.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,
Lenovo,A820,2013,4.5 inches (~60.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 2000 mAh battery,110
Huawei,Ascend Y540,2015  February,4.5 inches (~62.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 1950 mAh battery,110
Huawei,Ascend G526,2013  February,4.5 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1950 mAh battery,260
Xiaomi,Mi 1S,2012  August,4.0 inches (~56.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 1930 mAh battery,190
Micromax,A104 Canvas Fire 2,2014  Q4,4.5 inches (~60.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1900 mAh battery,80
Oppo,R2001 Yoyo,2014  May,4.7 inches,Android,4,1,Removable Li-Ion 1900 mAh battery,200
XOLO,A700s,2014  July,4.5 inches (~61.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 1900 mAh battery,
Oppo,Neo 3,2014  August,4.5 inches (~64.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 1900 mAh battery,130
Oppo,Neo 5,2014  August,4.5 inches (~64.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 1900 mAh battery,140
LG,L Fino,2014  August,4.5 inches (~66.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1900 mAh battery,110
Gigabyte,GSmart Simba SX1,2013  June,5.0 inches (~65.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1900 mAh battery,260
ZTE,Grand X LTE T82,2012  July,4.3 inches (~59.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1900 mAh battery,340
Micromax,A114R Canvas Beat,2014,5.0 inches,Android,4,1,Removable Li-Ion 1900 mAh battery,190
vivo,Y22,2013,4.5 inches (~63.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1900 mAh battery,
Vodafone,Smart 4 turbo,2014  Q2,4.5 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1880 mAh battery,100
BLU,Studio Mini LTE,2014  November,4.5 inches (~60.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 1850 mAh battery,
Archos,45 Helium 4G,2014,4.5 inches (~63.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 1850 mAh battery,230
LG,Spectrum VS920,2012  January,4.5 inches (~59.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1830 mAh battery,130
LG,Optimus True HD LTE P936,2012  April,4.5 inches (~61.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1830 mAh battery,220
LG,Optimus LTE SU640,2011  October,4.5 inches (~61.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1830 mAh battery,120
LG,Optimus LTE LU6200,2011  October,4.5 inches (~61.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1830 mAh battery,140
LG,Nitro HD,2011  November,4.5 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1830 mAh battery,170
LG,G2 Lite,2014  November,4.5 inches (~66.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1820 mAh battery,100
Nokia,X2 Dual SIM,2014  June,4.3 inches (~63.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery (BV-5S),90
ZTE,Obsidian,2015  August,4.5 inches (~59.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,130
Gigabyte,GSmart Rey R3,2014  March,4.5 inches (~62.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,
Samsung,Galaxy Ace 4 LTE G313,2014  June,4.0 inches (~59.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,250
XOLO,Q700s,2014  January,4.5 inches (~63.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,120
ZTE,Blade V,2013  September,4.0 inches (~56.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,
alcatel,Fierce,2013  September,4.5 inches (~63.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,110
ZTE,Blade Q,2013  October,4.5 inches (~60.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,
BLU,Life Play,2013  March. Released 2013  April,4.7 inches (~65.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,180
BLU,Quattro 4.5,2013  February. Released 2013  February,4.5 inches (~62.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,180
alcatel,One Touch Snap,2013  February,4.5 inches (~63.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,
Karbonn,Titanium S5 Plus,2013  December,5.0 inches (~70.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,120
HTC,Desire 500,2013  August,4.3 inches (~59.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,180
HTC,Desire L,2013  April,4.3 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,
ZTE,Grand Era U895,2012  September,4.5 inches (~63.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,380
alcatel,OT-997D,2012  July,4.3 inches (~59.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,280
HTC,Desire 400 dual sim,2012  December,4.3 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,240
alcatel,OT-997,2012  August,4.3 inches (~59.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,250
HTC,One ST,2012  August,4.3 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,200
HTC,One SC,2012  August,4.3 inches (~61.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1800 mAh battery,220
Motorola,RAZR D1,2013  March,3.5 inches (~56.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 1785 mAh battery,150
ZTE,Sonata 4G,2014  January,4.0 inches (~54.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 1780 mAh battery,
Acer,Liquid E1,2013  January,4.5 inches (~61.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 1760 mAh battery,170
Samsung,Exhilarate i577,2012  January,4.0 inches (~59.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 1750 mAh battery,240
HTC,EVO 3D CDMA,2011  March. Released 2011  June,4.3 inches (~60.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 1730 mAh battery,220
HTC,Evo 4G+,2011,4.3 inches (~62.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 1730 mAh battery,150
LG,Wine Smart,2015  August,3.2 inches (~44.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,150
Oppo,Joy Plus,2015  April,4.0 inches (~58.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,100
Micromax,Canvas A1,2014  September,4.5 inches (~27.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,80
Spice,Mi-498 Dream Uno,2014  September,4.5 inches (~63.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,90
Karbonn,Sparkle V,2014  September,4.5 inches (~63.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,80
Lava,Iris 406Q,2014  April,4.0 inches (~56.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,80
Panasonic,T21,2013  Q3,4.5 inches (~64.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,170
Gigabyte,GSmart Maya M1 v2,2013  June,4.5 inches (~61.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,200
Samsung,S7710 Galaxy Xcover 2,2013  January,4.0 inches (~51.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,190
Gigabyte,GSmart Maya M1,2013  April,4.5 inches (~61.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,220
Oppo,R815T Clover,2013  April,4.3 inches (~60.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,100
LG,Viper 4G LTE LS840,2012  January,4.0 inches (~62.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,140
Huawei,Ascend G525,2013,4.5 inches (~62.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 1700 mAh battery,160
Pantech,Marauder,2012  July,3.8 inches (~49.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 1680 mAh battery,
ZTE,Sonata 2,2015  June,4.0 inches (~57.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 1650 mAh battery,
Huawei,Premia 4G M931,2013  March,4.0 inches (~56.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 1650 mAh battery,120
ZTE,Reef,2013  August,4.0 inches (~55.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 1650 mAh battery,110
Samsung,Galaxy Camera GC100,2012  August,4.8 inches (~69.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 1650 mAh battery,250
ZTE,Grand X V970,2012  February,4.3 inches (~61.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1600 mAh battery,230
BLU,Vivo 4.65 HD,2012  December. Released 2013  January,4.65 inches (~63.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 1600 mAh battery,210
Archos,45 Platinum,2013,4.5 inches (~54.6% screen-to-body ratio),Android,4,1,Removable Li-Ion 1600 mAh battery,
LG,Connect 4G MS840,2012  January,4.0 inches (~61.3% screen-to-body ratio),Android,4,1,Removable Li-Ion 1540 mAh battery,110
Panasonic,T11,2013  Q3,4.0 inches (~63.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,120
ZTE,Blade Q Mini,2013  October,4.0 inches (~56.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,
Samsung,Galaxy Exhibit T599,2013  May,3.8 inches (~54.2% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,90
Huawei,Ascend G312,2012  Q3,4.0 inches (~59.5% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,180
Sony,Xperia SX SO-05D,2012  May,3.7 inches (~60.8% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,220
Acer,Liquid Gallant Duo,2012  July,4.3 inches (~60.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,140
T-Mobile,myTouch Q 2,2012  August,4.0 inches (~57.1% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,290
T-Mobile,myTouch 2,2012  August,4.0 inches (~64.4% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,290
Acer,Liquid Gallant E350,2012  August,4.3 inches (~60.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,160
Samsung,Galaxy S II TV,2013,4.0 inches (~59.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 mAh battery,
Samsung,Galaxy Ace 3,2013  June,4.0 inches (~59.9% screen-to-body ratio),Android,4,1,Removable Li-Ion 1500 (3G) / 1800 (LTE) mAh battery,130
XOLO,Q500,2013  November,4.0 inches (~61.0% screen-to-body ratio),Android,4,1,Removable Li-Ion 1450 mAh battery,90
XOLO,A510s,2014  March,4.0 inches (~54.7% screen-to-body ratio),Android,4,1,Removable Li-Ion 1400 mAh battery,100
Gigabyte,GSmart Roma R2,2013  October,4.0 inches,Android,4,1,Removable Li-Ion 1400 mAh battery,140
Prestigio,MultiPad 7.0 HD,2013,7.0 inches (~57.9% screen-to-body ratio),Android,4,1,Non-removable Li-Po 4000 mAh battery,
Yezz,Andy 6Q,2014  May,6.0 inches (~71.6% screen-to-body ratio),Android,4,1,Non-removable Li-Po 3000 mAh battery,
BLU,Studio 6.0 HD,2014  April,6.0 inches (~71.2% screen-to-body ratio),Android,4,1,Non-removable Li-Po 3000 mAh battery,180
XOLO,Q1011,2014  June,5.0 inches (~66.5% screen-to-body ratio),Android,4,1,Non-removable Li-Po 2250 mAh battery,
Allview,P6 Quad,2013  April,4.65 inches (~63.1% screen-to-body ratio),Android,4,1,Non-removable Li-Po 2100 mAh battery,
Allview,P6 Stony,2012  November,4.65 inches (~65.4% screen-to-body ratio),Android,4,1,Non-removable Li-Po 2100 mAh battery,200
NIU,Andy 5T,2014  July,5.0 inches (~68.7% screen-to-body ratio),Android,4,1,Non-removable Li-Po 1800 mAh battery,
Yezz,Andy 5T,2014  July,5.0 inches (~68.7% screen-to-body ratio),Android,4,1,Non-removable Li-Po 1800 mAh battery,
Acer,Liquid E3,2014  February,4.7 inches (~65.8% screen-to-body ratio),Android,4,1,Non-removable Li-Ion battery,200
alcatel,One Touch Evo 7,2013  January,7.0 inches (~56.8% screen-to-body ratio),Android,4,1,Non-removable Li-Ion battery,100
alcatel,One Touch Evo 7 HD,2013  January,7.0 inches (~60.1% screen-to-body ratio),Android,4,1,Non-removable Li-Ion battery,140
BLU,Touch Book 9.7,2012  November,9.7 inches (~66.2% screen-to-body ratio),Android,4,1,Non-removable Li-Ion 6000 mAh battery,180
alcatel,One Touch Evo 8HD,2013  September,8.0 inches (~58.5% screen-to-body ratio),Android,4,1,Non-removable Li-Ion 4160 mAh battery,
alcatel,POP 8,2014  January,8.0 inches (~72.2% screen-to-body ratio),Android,4,1,Non-removable Li-Ion 4100 mAh battery,
XOLO,Tab,2013  September,8.0 inches (~59.7% screen-to-body ratio),Android,4,1,Non-removable Li-Ion 4000 mAh battery,120
ZTE,V81,2013  January,8.0 inches (~63.5% screen-to-body ratio),Android,4,1,Non-removable Li-Ion 3700 mAh battery,
Vodafone,Smart Tab II 7,2012  November,7.0 inches (~58.9% screen-to-body ratio),Android,4,1,Non-removable Li-Ion 3550 mAh battery,180
alcatel,Pixi 3 (8) 3G,2015  March,8.0 inches (~71.6% screen-to-body ratio),Android,4,1,Non-removable Li-Ion 3240 mAh battery,100
